row_id,id,state,state_code,state_mean_churn,account_length,new_acct,international_plan,vmail_plan,vmail_message,int_no_vm,day_mins,day_calls,day_charge,day_mins_pc,day_call_hi,day_call_lo,day_call_prof,day_charge_pm,eve_mins,eve_calls,eve_charge,eve_mins_pc,eve_chatterbox,night_mins,night_calls,night_charge,night_mins_pc,intl_mins,intl_charge,intl_user,total_mins,total_charge,freq_user,custserv_calls,factor2,churn,5f_01,5f_03a,5f_03b,5f_06,5f_07,5f_08,5f_09,5f_10,5f_11,5f_12,5f_13,5factor,1stPC,2ndPC,3rdPC,4thPC,5thPC
1238,2144,VA,45,0.039215686,164,0,0,0,0,0,123.3,78,20.96,1.580769231,0,1,-1,0.16999189,170,85,14.45,2,0,165.9,78,7.47,2.126923077,12.7,3.43,1,306,38.84,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,-1,0.965801988,-2.663747388,-3.204364044,-1.415028768,0.778175522
1239,2276,VT,46,0.111111111,157,0,0,0,0,0,168.6,71,28.66,2.374647887,0,1,-1,0.169988138,205.1,48,17.43,4.272916667,0,175.8,88,7.91,1.997727273,5.9,1.59,0,379.6,47.68,0,3,0,0,0,0,1,0,0,1,1,0,1,0,0,-5,3.260951813,-0.980396718,2.073524204,-0.836674919,2.588933338
1240,1080,OH,35,0.132075472,114,0,0,0,0,0,191.5,88,32.56,2.176136364,0,1,-1,0.17002611,175.2,78,14.89,2.246153846,0,220.3,118,9.91,1.866949153,0,0,0,366.7,47.45,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,-4,2.776016062,-1.867146221,3.699422914,0.111430573,0.065825832
1241,976,KY,17,0.119047619,104,0,0,0,0,0,130.5,77,22.19,1.694805195,0,1,-1,0.170038314,131.2,117,11.15,1.121367521,0,264.7,63,11.91,4.201587302,13,3.51,1,274.7,36.85,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,-3,1.099555209,-3.852103234,-3.70340565,3.167498832,-1.379834533
1242,2715,NH,30,0.114285714,97,0,0,1,28,0,283.1,93,48.13,3.044086022,0,1,-1,0.170010597,185.4,98,15.76,1.891836735,0,312.8,78,14.08,4.01025641,6.1,1.65,0,474.6,65.54,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,-5,4.23195977,1.209120791,2.061073992,4.947666382,-1.643736702
1243,1448,FL,9,0.095238095,110,0,0,0,0,0,242.5,110,41.23,2.204545455,1,0,1,0.170020619,162.3,99.79722519,13.8,1.626297722,0,184.1,86,8.28,2.140697674,7.8,2.11,0,412.6,57.14,1,4,1,0,0,1,0,0,0,0,1,0,1,0,0,2,-1.132393374,1.291284802,2.449575304,-0.159019666,-2.258305773
1245,2946,OR,37,0.125,82,0,0,1,19,0,146.5,73,24.91,2.006849315,0,1,-1,0.17003413,246.4,65,20.94,3.790769231,0,199,114,8.96,1.745614035,4.1,1.11,0,397,46.96,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,-3,2.398894377,-1.456556129,2.427045749,-0.528983999,3.493971016
1246,223,ME,21,0.255813953,35,0,0,0,0,0,149.3,113,25.38,1.321238938,1,0,1,0.169993302,242.2,122,20.59,1.985245902,0,174.3,104,8.982912957,1.675961538,8.9,2.4,0,400.4,48.37,0,2,0,0,0,1,0,1,0,0,0,0,1,0,1,5,-2.716081996,0.328906929,1.819939411,-0.69886846,0.344649205
1247,1814,KY,17,0.119047619,72,0,0,0,0,0,198.4,147,33.73,1.349659864,1,0,1,0.170010081,216.9,121,18.44,1.792561983,0,112.8,125,5.08,0.9024,13.1,2.764726543,0,428.4,54.93472654,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,5,-2.86952099,2.169232719,1.464176123,-2.786495039,-0.819085011
1248,2504,NM,32,0.104166667,90,0,0,0,0,0,167.5,96,28.48,1.744791667,0,1,-1,0.170029851,139.1,104,11.82,1.3375,0,138.4,87,6.23,1.590804598,13,3.51,1,319.6,43.81,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0.044551763,-1.775021795,-2.874408366,-2.246596862,-1.543679454
1249,723,MI,22,0.195652174,78,0,0,0,0,0,137.4,109,23.36,1.260550459,1,0,1,0.170014556,237.6,49,20.2,4.848979592,1,206.7,136,9.3,1.519852941,14,3.78,1,389,47.34,0,3,0,0,0,1,0,0,0,1,0,0,0,1,0,6,-2.778293655,2.022473697,-2.509514126,-0.997859055,4.478010832
1251,1461,SC,40,0.181818182,145,0,0,0,0,0,39.5,78,6.72,0.506410256,0,1,-1,0.170126582,264.3,106,22.47,2.493396226,0,185.8,90,8.36,2.064444444,10,2.7,0,313.8,31.89,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,-4,0.770665868,-4.027997741,0.305909491,-0.975987941,3.211459788
1252,2841,AZ,3,0.055555556,100,0,0,0,0,0,78.7,98,13.38,0.803061224,0,0,0,0.170012706,225.6,102,19.18,2.211764706,0,150.4,106,6.77,1.418867925,14,3.78,1,318.3,36.34,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,-1.739289127,-1.841906646,-3.196281152,-2.322857481,1.503789665
1253,2464,OR,37,0.125,125,0,0,1,32,0,96.5,109,16.41,0.885321101,1,0,1,0.170051813,145.8,109,12.39,1.337614679,0,174.4,82,7.85,2.126829268,9.4,2.54,0,251.7,31.34,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,4,-3.785299242,-3.037479554,1.10996466,-0.681562297,-0.603683069
1254,2830,HI,11,0.083333333,99,0,0,0,0,0,124.6,90,21.18,1.384444444,0,1,-1,0.169983949,146.4,70,12.44,2.091428571,0,169.4,95,7.62,1.783157895,10.5,2.84,0,281.5,36.46,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,-3,0.98801502,-3.681228432,0.264387615,-1.412313545,0.789997154
1255,1944,HI,11,0.083333333,131,0,0,1,30,0,174,118,29.58,1.474576271,1,0,1,0.17,205.3,81,17.45,2.534567901,0,218.2,90,9.82,2.424444444,6.7,1.81,0,386,48.84,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,5,-2.701672919,0.223309983,2.230652301,0.71454206,0.997401517
1256,2766,VA,45,0.039215686,146,0,1,0,0,1,111.1,126,18.89,0.881746032,1,0,1,0.170027003,313.4,95,26.64,3.298947368,0,215.7,82,9.71,2.630487805,10.5,2.84,0,435,48.37,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,6,-3.079513602,2.000462201,1.050441416,0.498830012,3.343477105
1258,3036,TX,43,0.234042553,112,0,0,0,0,0,214.8,112,36.52,1.917857143,1,0,1,0.170018622,209.7,104,17.82,2.016346154,0,164.4,97,7.4,1.694845361,9.4,2.54,0,433.9,56.88,1,3,1,0,1,1,0,1,0,0,0,0,1,0,0,5,-1.846606601,2.284871685,2.086780159,-0.995658195,-0.550020054
1259,1753,VT,46,0.111111111,63,0,0,0,0,0,142.5,92,24.23,1.548913043,0,1,-1,0.170035088,208.3,102,17.71,2.042156863,0,228.9,120,10.3,1.9075,7.5,2.03,0,358.3,43.97,0,2,0,0,0,0,1,0,1,0,0,0,1,0,1,-5,1.730616502,-2.715588933,1.280275098,0.958907993,0.851410664
1260,1960,TX,43,0.234042553,38,0,0,0,0,0,149,92,25.33,1.619565217,0,1,-1,0.17,49.2,78,4.18,0.630769231,0,163.3,93,7.35,1.755913978,13.9,3.75,1,212.1,33.26,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0.287844106,-4.115611257,-3.663342692,-1.821738285,-2.433783449
1261,703,MT,26,0.272727273,163,0,0,0,23,0,160,104,27.2,1.538461538,0,0,0,0.17,189.4,64,16.1,2.959375,0,229.9,118,10.35,1.948305085,10.4,2.81,0,359.8,46.11,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,-0.623885007,-0.863768771,0.632516613,1.042218363,1.4018168
1262,1913,IL,14,0.076923077,65,0,0,0,0,0,192,89,32.64,2.157303371,0,1,-1,0.17,139.5,88,11.86,1.585227273,0,187.4,102,8.43,1.837254902,5.5,1.49,0,337,45.99,0,2,0,0,0,0,1,0,0,1,1,0,1,0,1,-4,2.532660761,-2.28629624,2.087527766,-0.691981576,-1.058641975
1264,1004,DE,8,0.186046512,64,0,0,1,27,0,201.3,101,34.22,1.993069307,0,0,0,0.169995032,143.8,89,12.22,1.615730337,0,150.2,127,6.76,1.182677165,12.3,2.764726543,0,357.4,49.20472654,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,-0.319356562,-0.843413293,0.781575973,-2.03156857,-0.944103681
1265,63,SD,41,0.088888889,149,0,0,1,28,0,180.7,92,30.72,1.964130435,0,1,-1,0.170005534,187.8,99.79722519,15.96,1.881815849,0,265.5,53,11.95,5.009433962,12.6,3.4,1,381.1,50.08,0,3,0,0,0,0,1,0,1,0,0,0,0,1,0,-4,1.871567394,-1.48479738,-3.143956337,4.031940477,0.130203366
1266,1390,NY,34,0.193548387,40,0,0,0,0,0,115.7,105,19.67,1.101904762,0,0,0,0.170008643,127.8,113,10.86,1.130973451,0,107.5,91,4.84,1.181318681,9.3,2.51,0,252.8,33.04,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,4,-2.522175284,-3.203127865,1.206534911,-2.893683716,-1.411484357
1267,3178,LA,18,0.085714286,91,0,0,0,0,0,190.5,128,32.39,1.48828125,1,0,1,0.170026247,205.5,103,17.47,1.995145631,0,130.7,63,5.88,2.074603175,13.8,3.73,1,409.8,53.59,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,6,-3.103337293,1.635527597,-2.353757188,-1.578331582,-0.813977769
1269,2665,FL,9,0.095238095,85,0,1,0,0,1,116.2,86,19.75,1.351162791,0,1,-1,0.169965577,229.7,127,19.52,1.808661417,1,204.2,109,9.19,1.873394495,10.1,2.73,0,356,42,0,3,1,0,0,0,1,0,0,0,0,0,1,0,0,-5,1.628247852,-2.275386923,0.673264754,-0.759688141,1.566856728
1270,2913,CA,4,0.3,185,0,0,0,0,0,139.6,92,23.73,1.517391304,0,1,-1,0.169985673,250.2,99.79722519,21.27,2.507083734,0,158.1,79,7.11,2.001265823,10.8,2.92,0,400.6,47.92,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,-3,1.657213076,-1.327811564,0.59334204,-1.332544924,1.560654092
1271,2477,MA,19,0.195121951,96,0,0,0,0,0,173.9,111,29.56,1.566666667,1,0,1,0.169982749,287.4,105,24.43,2.737142857,0,204.8,91,9.22,2.250549451,9.1,2.46,0,470.4,56.45,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,5,-1.923158339,2.563664597,1.937925948,0.275384418,1.543519335
1272,726,WV,49,0.093333333,82,0,0,0,0,0,143.7,116,24.43,1.238793103,1,0,1,0.170006959,170.7,99,14.51,1.724242424,0,287.7,95,12.95,3.028421053,7.8,2.11,0,322.2,41.05,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,3,-3.053440975,-1.615720191,1.499119735,3.335764992,-0.509435768
1273,2993,OR,37,0.125,161,0,0,0,0,0,196.6,73,33.42,2.693150685,0,1,-1,0.169989827,170.2,79,14.47,2.15443038,0,194.3,79,8.74,2.459493671,12.5,3.38,1,379.3,51.27,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,-2,2.798588572,-0.369278025,-2.848223662,-0.396341851,-0.576067494
1274,1615,CT,6,0.170212766,74,0,0,0,0,0,157.1,95,26.71,1.653684211,0,1,-1,0.170019096,213.1,99.79722519,18.11,2.135329911,0,280.4,77,12.62,3.641558442,7.6,2.05,0,377.8,46.87,0,2,0,0,0,0,1,0,1,0,0,0,1,0,1,-5,1.913292515,-2.37357253,1.122892284,3.519814826,0.81866241
1275,2916,OK,36,0.119047619,104,0,0,0,0,0,113.6,87,19.31,1.305747126,0,1,-1,0.169982394,200.1985661,98,13.48,2.042842512,0,187.7,87,8.45,2.157471264,10.5,2.84,0,324.2985661,35.63,0,2,0,0,0,0,1,0,0,0,0,0,1,0,1,-4,1.181152771,-3.580584582,0.342633909,-0.728415203,0.719596124
1276,3015,MA,19,0.195121951,132,0,0,1,25,0,113.2,96,19.24,1.179166667,0,1,-1,0.169964664,269.9,99.79722519,22.94,2.704484012,0,229.1,87,10.31,2.633333333,7.1,1.92,0,390.2,44.1,0,2,0,0,0,0,0,0,1,0,0,0,1,0,1,-1,0.620077894,-1.887896646,1.430047493,1.716696283,2.772733916
1277,448,GA,10,0.138888889,75,0,0,0,0,0,117.3,114,19.94,1.028947368,1,0,1,0.169991475,201.1,61,17.09,3.296721311,0,107.9,82,8.982912957,1.315853659,12.2,3.29,1,330.6,40.32,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,7,-3.684143998,0.068330497,-2.293575809,-1.901995228,1.992216265
1278,52,VA,45,0.039215686,10,1,0,0,0,0,186.1,112,31.64,1.661607143,1,0,1,0.17001612,190.2,99.79722519,16.17,1.905864613,0,282.8,57,12.73,4.961403509,11.4,3.08,1,387.7,50.89,0,2,0,0,0,1,0,0,1,0,0,1,0,1,1,4,-2.517588342,0.460360321,-2.126059696,5.217736723,-0.12111639
1279,742,FL,9,0.095238095,116,0,0,1,17,0,193.4,112,32.88,1.726785714,1,0,1,0.170010341,240.6,131,20.45,1.836641221,1,248.1,98,11.16,2.531632653,11.4,3.08,1,445.4,56.41,1,5,1,0,1,1,0,0,1,0,0,0,0,1,0,5,-1.950139107,2.722728019,-1.515186429,2.115886006,0.892187943
1281,2422,KY,17,0.119047619,38,0,0,1,36,0,115.4,98,19.62,1.17755102,0,0,0,0.170017331,166.2,83,14.13,2.002409639,0,184.7,79,8.31,2.337974684,15.2,4.1,1,296.8,37.85,0,2,0,0,0,0,0,0,0,1,0,0,0,1,1,3,-1.55045156,-1.914644755,-3.695722937,-0.715810633,0.908760907
1283,2134,CT,6,0.170212766,94,0,0,0,0,0,206.1,49,35.04,4.206122449,0,1,-1,0.170014556,224.6,115,19.09,1.953043478,0,256.7,74,11.55,3.468918919,13,3.51,1,443.7,57.64,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1,-3,4.517407077,1.34533871,-2.926649239,2.757064056,-1.031192662
1284,315,MA,19,0.195121951,39,0,0,0,0,0,60.4,158,10.27,0.382278481,1,0,1,0.170033113,306.2,120,26.03,2.551666667,0,123.9,46,8.982912957,2.693478261,12.4,3.35,1,379,39.65,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,6,-4.57670133,0.171802395,-2.240185375,-0.550025703,2.787443743
1285,1108,WY,50,0.12,151,0,0,0,0,0,235.9,104,40.1,2.268269231,0,0,0,0.169987283,200.1985661,99.79722519,6.85,2.006053433,0,212.8,116,9.58,1.834482759,5.8,2.764726543,0,441.8985661,49.71472654,0,3,1,0,1,0,0,0,0,0,1,0,1,0,0,-1,1.015620783,0.823763816,2.052434929,-0.081962014,-1.873335603
1286,2370,NC,27,0.128205128,85,0,0,0,0,0,183.4,111,31.18,1.652252252,1,0,1,0.170010905,168.8,98,14.35,1.72244898,0,199.7,97,8.99,2.058762887,9.9,2.67,0,362.1,48.2,0,4,0,0,0,1,0,0,0,0,0,0,1,0,0,3,-2.467404159,-0.231150036,1.524947789,-0.172843526,-0.876618596
1287,956,AR,2,0.205882353,77,0,0,1,23,0,209.7,73,35.65,2.87260274,0,1,-1,0.170004769,183.6,99.79722519,15.61,1.83973051,0,205.5,111,9.25,1.851351351,7.1,1.92,0,400.4,53.18,0,2,1,0,0,0,1,1,0,0,1,0,1,0,1,-4,3.497661602,-0.888374899,1.806332942,-0.267493919,-1.067238193
1288,368,KS,16,0.163265306,132,0,0,0,0,0,83.4,110,14.18,0.758181818,1,0,1,0.170023981,232.2,137,19.74,1.694890511,0,146.7,114,6.6,1.286842105,7.6,2.05,0,323.2,35.97,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,4,-3.542036071,-1.777966474,1.960331272,-2.034282872,0.672002467
1289,152,OH,35,0.132075472,65,0,0,0,0,0,187.9,116,31.94,1.619827586,1,0,1,0.169984034,157.6,117,13.4,1.347008547,0,227.3,86,10.23,2.643023256,7.5,2.764726543,0,353,48.10472654,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,3,-2.610651539,-0.654597357,1.491742519,1.946024468,-1.880070008
1290,738,KS,16,0.163265306,68,0,0,0,0,0,159.5,123,27.12,1.296747967,1,0,1,0.170031348,240.8,93,20.47,2.589247312,0,210.3,76,9.46,2.767105263,11.4,3.08,1,411.7,50.67,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,7,-3.1536184,1.451657515,-1.92469023,0.475292892,1.289588293
1291,1729,MS,25,0.268292683,111,0,0,1,36,0,96.8,123,16.46,0.78699187,1,0,1,0.170041322,170.6,105,14.5,1.624761905,0,166,85,7.47,1.952941176,13.4,2.764726543,0,280.8,33.72472654,0,2,0,0,0,1,0,1,0,0,0,0,1,0,1,5,-3.979135095,-2.134551963,0.562226617,-1.052912485,-0.011754528
1292,116,NJ,31,0.274509804,64,0,0,0,0,0,162.6,83,27.64,1.959036145,0,1,-1,0.1699877,152.3,109,12.95,1.397247706,0,57.5,122,2.59,0.471311475,14.2,3.83,1,329.1,44.42,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,-1,1.283029764,-1.701969333,-3.056709319,-4.998384265,-1.381373807
1293,873,MA,19,0.195121951,160,0,0,0,0,0,166.8,109,28.36,1.530275229,1,0,1,0.170023981,236,117,20.06,2.017094017,0,307.6,77,13.84,3.994805195,9.3,2.51,0,412.1,50.93,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,3,-2.296257253,0.214221501,1.208861728,4.535371378,0.113812224
1294,2277,DC,7,0.078947368,217,0,0,0,0,0,123.7,138,21.03,0.896376812,1,0,1,0.170008084,248.5,105,21.12,2.366666667,0,269.6,78,8.982912957,3.456410256,13.3,3.59,1,385.5,45.74,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,5,-3.789098635,0.500304592,-2.771337575,2.246422092,1.053125597
1295,2561,IA,12,0.038461538,143,0,0,0,33,0,141.4,130,24.04,1.087692308,1,0,1,0.170014144,186.4,114,15.84,1.635087719,0,210,111,9.45,1.891891892,7.7,2.08,0,335.5,41.96,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,4,-3.468167845,-1.144805724,1.910761161,-0.098084196,-0.424865094
1296,1210,WV,49,0.093333333,48,0,0,0,0,0,275.2,67,46.78,4.107462687,0,1,-1,0.169985465,180.2,108,15.32,1.668518519,0,159,110,7.15,1.445454545,7.9,2.13,0,463.3,64.23,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,-4,4.797868121,1.608599565,2.062285407,-1.352462223,-2.489960297
1297,1918,ND,28,0.131578947,177,0,0,0,0,0,189.5,99,32.22,1.914141414,0,0,0,0.170026385,176.3,117,14.99,1.506837607,0,225.9,112,8.982912957,2.016964286,14.2,3.83,1,380,51.04,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,-0.528790978,-0.172133709,-3.109505123,0.520987399,-1.448181627
1298,3109,VA,45,0.039215686,139,0,1,0,0,1,161.5,121,27.46,1.334710744,1,0,1,0.17003096,192.9,137,16.4,1.408029197,0,168.3,96,8.982912957,1.753125,11.2,3.02,1,365.6,46.88,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,6,-3.520713391,0.497957858,-1.956404139,-1.039372749,-1.800713483
1299,2140,VT,46,0.111111111,48,0,0,0,0,0,197.7,64,33.61,3.0890625,0,1,-1,0.170005058,136.7,126,11.62,1.084920635,0,244.4,81,11,3.017283951,13.2,3.56,1,347.6,48.79,0,4,0,0,0,0,1,0,1,0,1,0,0,1,0,-5,3.273581547,-1.58058201,-3.116935219,1.989469258,-2.553601824
1300,2030,KS,16,0.163265306,57,0,0,1,37,0,201.2,76,34.2,2.647368421,0,1,-1,0.169980119,280.1,122,23.81,2.295901639,0,154.2,110,6.94,1.401818182,11.8,3.19,1,493.1,61.2,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,-2,3.614878219,2.250492735,-2.014666696,-1.810347644,0.653870497
1301,1992,MA,19,0.195121951,81,0,0,0,0,0,220.8,77,37.54,2.867532468,0,1,-1,0.170018116,148.5,87,12.62,1.706896552,0,183.9,100,8.28,1.839,7.6,2.05,0,376.9,52.21,0,2,0,0,0,0,1,0,0,1,1,0,1,0,1,-4,3.315443479,-1.107692107,1.61407513,-0.757763898,-1.411379476
1302,282,AK,0,0.085714286,48,0,0,1,37,0,211.7,115,35.99,1.840869565,1,0,1,0.170004724,159.9,84,13.59,1.903571429,0,144.1,80,6.48,1.80125,12.2,3.29,1,383.8,52.87,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,7,-2.79606412,1.293804544,-1.986586893,-1.443515654,-0.887170028
1303,3222,UT,44,0.181818182,61,0,1,1,29,0,128.2,119,21.79,1.077310924,1,0,1,0.169968799,171.7,83,14.59,2.068674699,0,250.9,114,8.982912957,2.200877193,11.7,3.16,1,311.6,39.54,0,3,1,0,0,1,0,0,1,1,0,0,0,1,0,5,-3.613661556,-0.679092771,-2.40096596,1.006127235,0.687983368
1305,3233,OK,36,0.119047619,112,0,0,0,0,0,166,79,28.22,2.101265823,0,1,-1,0.17,74.6,100,6.34,0.746,0,247.9,74,11.16,3.35,6.3,1.7,0,246.9,36.26,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,-6,2.233123913,-4.647539358,1.259428029,2.618608765,-3.058971391
1306,1482,OR,37,0.125,6,1,0,0,0,0,226.5,93,38.51,2.435483871,0,1,-1,0.170022075,152.1,99.79722519,12.93,1.524090472,0,164.4,98,7.4,1.67755102,9.4,2.54,0,388,53.98,0,3,1,0,0,0,1,0,0,0,1,1,1,0,0,-7,3.274514162,-1.072709267,1.482438854,-0.677862065,-1.235677063
1307,1088,IN,15,0.069767442,105,0,0,1,42,0,101.9,79,17.32,1.289873418,0,1,-1,0.169970559,223.1,97,18.96,2.3,0,241.6,77,10.87,3.137662338,12.9,3.48,1,337.9,39.76,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,-3,1.187076258,-2.692957434,-3.51438165,1.983078131,1.82125176
1308,3229,IL,14,0.076923077,117,0,0,0,0,0,201.9,86,34.32,2.347674419,0,1,-1,0.169985141,212.3,99.79722519,18.05,2.127313656,0,176.9,98,7.96,1.805102041,7.8,2.11,0,422,54.48,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,-5,3.159136467,-0.562823512,1.674266687,-0.897635044,-0.414595975
1310,17,VT,46,0.111111111,93,0,0,0,0,0,190.7,114,32.42,1.672807018,1,0,1,0.170005244,218.2,111,18.55,1.965765766,0,129.6,121,8.982912957,1.07107438,8.1,2.19,0,417,53.16,1,3,1,0,0,1,0,0,0,0,0,0,1,0,0,3,-2.207682218,0.848275483,2.330527479,-1.592021022,-0.195513953
1311,334,MT,26,0.272727273,66,0,0,0,0,0,201.3,95,34.22,2.118947368,0,1,-1,0.169995032,152.8,66,12.99,2.315151515,0,233.2,101,10.49,2.308910891,7.5,2.03,0,361.6,49.24,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,-4,2.649020459,-1.465849745,1.32830641,1.540216539,-0.351169839
1312,182,NY,34,0.193548387,67,0,0,1,36,0,115.6,111,19.65,1.041441441,1,0,1,0.169982699,200.1985661,94,20.2,2.12977198,0,169.9,103,7.65,1.649514563,9.9,2.67,0,325.6985661,42.52,0,2,0,0,0,1,0,0,0,1,0,0,1,0,1,5,-3.216074947,-0.877763486,1.226250303,-1.133339046,1.535363004
1313,1163,OR,37,0.125,157,0,0,1,30,0,194.3,107,33.03,1.81588785,1,0,1,0.169994853,243.2,108,20.67,2.251851852,0,322.2,114,14.5,2.826315789,7.1,1.92,0,444.6,55.62,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,4,-1.698789061,1.703048088,2.109809509,4.100268049,0.525235343
1314,3149,SC,40,0.181818182,41,0,0,0,0,0,207.2,138,35.22,1.501449275,1,0,1,0.169980695,214.1,83,18.2,2.579518072,0,193,105,8.69,1.838095238,11.9,3.21,1,433.2,56.63,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,8,-2.900694337,3.148619356,-1.703780855,-0.538955872,0.461072708
1315,2157,WI,48,0.111111111,143,0,0,0,0,0,194.3,99,33.03,1.962626263,0,0,0,0.169994853,123.6,133,10.51,0.929323308,0,229.5,99,10.33,2.318181818,10.2,2.75,0,328.1,46.29,0,2,0,0,0,0,0,0,1,0,0,0,1,0,1,-1,-0.361965739,-2.078905749,0.78485128,1.44636116,-2.726560991
1316,3267,MN,23,0.153846154,115,0,0,0,0,0,200.2,92,34.03,2.176086957,0,1,-1,0.16998002,244.9,107,20.82,2.288785047,0,190.9,96,8.59,1.988541667,8.8,2.38,0,453.9,57.23,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,-4,3.296487511,0.807885441,1.525149236,-0.428993547,0.276988436
1317,1309,NY,34,0.193548387,137,0,1,0,0,1,174,123,29.58,1.414634146,1,0,1,0.17,161.3,115,13.71,1.402608696,0,260.7,98,11.73,2.660204082,11.4,3.08,1,346.7,46.37,0,2,1,0,0,1,0,0,1,0,0,0,0,1,1,5,-3.398120675,0.111252614,-2.305757988,2.11477437,-2.082613347
1318,2891,OR,37,0.125,159,0,0,0,0,0,114.8,98,30.42569832,1.171428571,0,0,0,0.265032215,192.6,99.79722519,16.37,1.929913378,0,259,108,11.66,2.398148148,12.2,3.29,1,319.6,50.08569832,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,-1.033579695,-1.131536215,-2.825823979,1.766223116,-0.035019096
1319,441,FL,9,0.095238095,99,0,0,0,0,0,155.3,93,26.4,1.669892473,0,1,-1,0.169993561,265.7,95,22.58,2.796842105,0,145.7,67,8.982912957,2.174626866,12.4,3.35,1,433.4,52.33,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1.735728513,0.767339181,-2.642558009,-0.890926041,2.408918347
1320,2161,NY,34,0.193548387,99,0,0,0,0,0,182.6,83,31.04,2.2,0,1,-1,0.169989047,154.5,111,13.13,1.391891892,0,196,57,8.82,3.438596491,12.1,2.764726543,0,349.2,46.93472654,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,-5,2.664074554,-2.140320606,0.307937728,0.674648334,-1.858902846
1321,1292,VT,46,0.111111111,120,0,0,0,0,0,221.3,106,37.62,2.087735849,1,0,1,0.169995481,267.6,98,22.75,2.730612245,0,111.5,80,5.02,1.39375,9.3,2.51,0,498.2,62.88,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,5,-1.385509937,3.583014543,2.224057492,-2.088076202,0.522189443
1322,2858,AL,1,0.14893617,141,0,0,1,28,0,308,123,52.36,2.504065041,1,0,1,0.17,247.8,99.79722519,21.06,2.48303497,0,152.9,103,6.88,1.484466019,7.4,2,0,563.2,75.42,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,4,-0.175335931,5.501174413,3.122673885,-0.947600996,-1.198664292
1323,2849,IN,15,0.069767442,156,0,0,0,0,0,237.7,122,30.42569832,1.948360656,1,0,1,0.128000414,200.1985661,91,15.43,2.199984243,0,185.7,151,8.36,1.229801325,7.7,2.08,0,445.5985661,47.93569832,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,6,-2.31202008,1.846659038,2.337617382,-1.168464013,-0.143060864
1324,1382,GA,10,0.138888889,125,0,0,1,39,0,236.1,107,40.14,2.206542056,1,0,1,0.170012706,289.2,110,24.58,2.629090909,0,175.4,107,7.89,1.639252336,9.1,2.46,0,534.4,67.18,1,2,1,0,1,1,0,0,0,0,1,0,1,0,1,4,-0.43010475,4.444071445,2.343179755,-0.605110197,0.448656069
